"Subject" "Activity" "CalcType" "Domain" "AccelType" "Device" "Magnitude" "Jerk" "Axis" "Value"
8 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.293623227774725
8 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.488583402197802
8 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" TRUE FALSE NA -0.3629054377
8 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" TRUE TRUE NA -0.66696583021978
8 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "X" -0.225029736445055
8 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Y" 0.0714727883686813
8 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.262371175175275
8 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "X" -0.363485911472527
8 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Y" -0.238095859878571
8 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.691208221373626
8 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.253956436884615
8 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.393816351956044
8 "WALKING_UPSTAIRS" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" -0.952258482417582
8 "WALKING_UPSTAIRS" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.919691192472528
8 "WALKING_UPSTAIRS" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.914107349120879
8 "WALKING_UPSTAIRS" "STD" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.253956436884615
8 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE FALSE "X" -0.470072080159341
8 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.35609420795989
8 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE FALSE "Z" -0.404033592769231
8 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "X" -0.469686709269231
8 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.669183890769231
8 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.469002008725275
8 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" TRUE FALSE NA -0.308380054608791
8 "WALKING_UPSTAIRS" "STD" "Time" NA "Gyroscope" TRUE TRUE NA -0.639928890879121
9 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.466894412104392
9 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.495558582496354
9 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.459759682183524
9 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.382920846307674
9 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.561954462029861
9 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.48128690015651
9 "STANDING" "Mean" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.454617307616146
9 "STANDING" "Mean" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.372472621206076
9 "STANDING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.598306816532031
9 "STANDING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.594636147958733
9 "STANDING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.536652839978106
9 "STANDING" "Mean" "Freq" NA "Gyroscope" TRUE FALSE NA -0.577291751109028
9 "STANDING" "Mean" "Freq" NA "Gyroscope" TRUE TRUE NA -0.462273320063351
9 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "X" 0.276963759618056
9 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.0174322922023611
9 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.107860790409722
9 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "X" 0.0763165803298611
9 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Y" 0.0107091358856076
9 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.00378375739960764
9 "STANDING" "Mean" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.954588599131944
9 "STANDING" "Mean" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.974600383159722
9 "STANDING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" 0.949428234722222
9 "STANDING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.186638139045139
9 "STANDING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.0130560882384028
9 "STANDING" "Mean" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.954588599131944
9 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "X" -0.0274088668063194
9 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.0744833266045486
9 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Z" 0.0847174595652778
9 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "X" -0.100078344151042
9 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.0407210122923611
9 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.0530506590625
9 "STANDING" "Mean" "Time" NA "Gyroscope" TRUE FALSE NA -0.930144931666667
9 "STANDING" "Mean" "Time" NA "Gyroscope" TRUE TRUE NA -0.974618402604167
9 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.985699593020833
9 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.927998410451389
9 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.939395733541667
9 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.979180218715278
9 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.962604934861111
9 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.981174515416667
9 "STANDING" "STD" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.953014547638889
9 "STANDING" "STD" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.967117418402778
9 "STANDING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.930915988888889
9 "STANDING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.956080787256944
9 "STANDING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.958527417013889
9 "STANDING" "STD" "Freq" NA "Gyroscope" TRUE FALSE NA -0.915481286041667
9 "STANDING" "STD" "Freq" NA "Gyroscope" TRUE TRUE NA -0.968219001215278
9 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "X" -0.9837217409375
9 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.928963391527778
9 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.943503447142361
9 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "X" -0.976957297569444
9 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Y" -0.959600671284722
9 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.978765538298611
9 "STANDING" "STD" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.948878284791667
9 "STANDING" "STD" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.967253338090278
9 "STANDING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" -0.9901326465625
9 "STANDING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.972630281979167
9 "STANDING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.961016182118056
9 "STANDING" "STD" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.948878284791667
9 "STANDING" "STD" "Time" NA "Gyroscope" FALSE FALSE "X" -0.929397010277778
9 "STANDING" "STD" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.957588543020833
9 "STANDING" "STD" "Time" NA "Gyroscope" FALSE FALSE "Z" -0.954703571145833
9 "STANDING" "STD" "Time" NA "Gyroscope" FALSE TRUE "X" -0.959773887986111
9 "STANDING" "STD" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.977200576076389
9 "STANDING" "STD" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.974521939652778
9 "STANDING" "STD" "Time" NA "Gyroscope" TRUE FALSE NA -0.914272803055556
9 "STANDING" "STD" "Time" NA "Gyroscope" TRUE TRUE NA -0.967608441944444
10 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.542258103345202
10 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.325553261989141
10 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.391920646167929
10 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.408721893730303
10 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.452328159181818
10 "LAYING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.456864743944949
10 "LAYING" "Mean" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.362184883298232
10 "LAYING" "Mean" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.364290928317424
10 "LAYING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.480035569102778
10 "LAYING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.482405729197475
10 "LAYING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.442581327607753
10 "LAYING" "Mean" "Freq" NA "Gyroscope" TRUE FALSE NA -0.466901241429545
10 "LAYING" "Mean" "Freq" NA "Gyroscope" TRUE TRUE NA -0.425992590857828
10 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "X" 0.253808780479798
10 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.0220517028331818
10 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.112355707133333
10 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "X" 0.0856714571515152
10 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Y" 0.00582188049090909
10 "LAYING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Z" 0.00110595666984596
10 "LAYING" "Mean" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.925677858040404
10 "LAYING" "Mean" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.967714395353535
10 "LAYING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" -0.34394300769697
10 "LAYING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" 0.855516589459596
10 "LAYING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" 0.360640824389899
10 "LAYING" "Mean" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.925677858040404
10 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "X" -0.0162267933593939
10 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.0794023242727273
10 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Z" 0.158907225247475
10 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "X" -0.105065765634343
10 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.0408992009654545
10 "LAYING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.0712186248939394
10 "LAYING" "Mean" "Time" NA "Gyroscope" TRUE FALSE NA -0.920487634090909
10 "LAYING" "Mean" "Time" NA "Gyroscope" TRUE TRUE NA -0.974303163585859
10 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.95173193845101
10 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.923398155358586
10 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.918484362181818
10 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.975448796969697
10 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.951399731565657
10 "LAYING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.974596657020202
10 "LAYING" "STD" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.907957102676768
10 "LAYING" "STD" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.956524391868687
10 "LAYING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.950431546414141
10 "LAYING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.964306642929293
10 "LAYING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.948012094292929
10 "LAYING" "STD" "Freq" NA "Gyroscope" TRUE FALSE NA -0.916808613707071
10 "LAYING" "STD" "Freq" NA "Gyroscope" TRUE TRUE NA -0.964413561010101
10 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "X" -0.952855306449495
10 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.921731752853535
10 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.922707752582828
10 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "X" -0.972218711363636
10 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Y" -0.947864036565657
10 "LAYING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.971681861010101
10 "LAYING" "STD" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.90303731900505
10 "LAYING" "STD" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.958407508484848
10 "LAYING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" -0.928036345909091
10 "LAYING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.957151193474747
10 "LAYING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.931820292883838
10 "LAYING" "STD" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.90303731900505
10 "LAYING" "STD" "Time" NA "Gyroscope" FALSE FALSE "X" -0.946167768439394
10 "LAYING" "STD" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.963878538636364
10 "LAYING" "STD" "Time" NA "Gyroscope" FALSE FALSE "Z" -0.94230719459596
10 "LAYING" "STD" "Time" NA "Gyroscope" FALSE TRUE "X" -0.95768005010101
10 "LAYING" "STD" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.975308056818182
10 "LAYING" "STD" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.972561468787879
10 "LAYING" "STD" "Time" NA "Gyroscope" TRUE FALSE NA -0.913339230444444
10 "LAYING" "STD" "Time" NA "Gyroscope" TRUE TRUE NA -0.964972363030303
10 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.478956802109375
10 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.526983020073437
10 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.471641516011458
10 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.413069885190104
10 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.575051424135313
10 "STANDING" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.470650095767708
10 "STANDING" "Mean" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.507074585144844
10 "STANDING" "Mean" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.374169375261458
10 "STANDING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.627792758686458
10 "STANDING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.561711245195833
10 "STANDING" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.541105784966146
10 "STANDING" "Mean" "Freq" NA "Gyroscope" TRUE FALSE NA -0.593600923828125
10 "STANDING" "Mean" "Freq" NA "Gyroscope" TRUE TRUE NA -0.447063017358542
10 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "X" 0.281967178333333
10 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.0134068538250833
10 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.10449397584375
10 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "X" 0.075021816625
10 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Y" 0.00951585672083333
10 "STANDING" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.00467433097697917
10 "STANDING" "Mean" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.942434113333333
10 "STANDING" "Mean" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.97124767375
10 "STANDING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" 0.935405422291667
10 "STANDING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.23118723953125
10 "STANDING" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.0304950390253125
10 "STANDING" "Mean" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.942434113333333
10 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "X" -0.0279246644301042
10 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.0703391305572917
10 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Z" 0.0754302294270833
10 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "X" -0.0991114299791667
10 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.0431454444916667
10 "STANDING" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.0511820031458333
10 "STANDING" "Mean" "Time" NA "Gyroscope" TRUE FALSE NA -0.9293418096875
10 "STANDING" "Mean" "Time" NA "Gyroscope" TRUE TRUE NA -0.9716857975
10 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.982030903333333
10 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.918531543125
10 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.919026585208333
10 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.975165669270833
10 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.962166109583333
10 "STANDING" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.974365419166667
10 "STANDING" "STD" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.938976745208333
10 "STANDING" "STD" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.96154734875
10 "STANDING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.934724462604167
10 "STANDING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.938228955
10 "STANDING" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.956323044270833
10 "STANDING" "STD" "Freq" NA "Gyroscope" TRUE FALSE NA -0.9094242165625
10 "STANDING" "STD" "Freq" NA "Gyroscope" TRUE TRUE NA -0.961055426875
10 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "X" -0.980088911354167
10 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.920947405833333
10 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.9242061665625
10 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "X" -0.97328987125
10 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Y" -0.959248785833333
10 "STANDING" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.971447968125
10 "STANDING" "STD" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.935486961875
10 "STANDING" "STD" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.962526199375
10 "STANDING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" -0.987760958854167
10 "STANDING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.966906078958333
10 "STANDING" "STD" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.943906825104167
10 "STANDING" "STD" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.935486961875
10 "STANDING" "STD" "Time" NA "Gyroscope" FALSE FALSE "X" -0.933691781875
10 "STANDING" "STD" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.940490718645833
10 "STANDING" "STD" "Time" NA "Gyroscope" FALSE FALSE "Z" -0.952234916666667
10 "STANDING" "STD" "Time" NA "Gyroscope" FALSE TRUE "X" -0.9635642890625
10 "STANDING" "STD" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.967367678854167
10 "STANDING" "STD" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.973686561041667
10 "STANDING" "STD" "Time" NA "Gyroscope" TRUE FALSE NA -0.907538356770833
10 "STANDING" "STD" "Time" NA "Gyroscope" TRUE TRUE NA -0.961586107083333
11 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.355499019528956
11 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" -0.14571996369212
11 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.285922114080047
11 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.360166669821392
11 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.401568073409335
11 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.50780931688924
11 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.139804401287358
11 "WALKING_UPSTAIRS" "Mean" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.130379954339715
11 "WALKING_UPSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.326728528685285
11 "WALKING_UPSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.355188806111155
11 "WALKING_UPSTAIRS" "Mean" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.276855875760285
11 "WALKING_UPSTAIRS" "Mean" "Freq" NA "Gyroscope" TRUE FALSE NA -0.296559491542865
11 "WALKING_UPSTAIRS" "Mean" "Freq" NA "Gyroscope" TRUE TRUE NA -0.264430200661408
11 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "X" 0.261294208756329
11 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Y" -0.0256093636514873
11 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.119524999063608
11 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "X" 0.0769477008874051
11 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Y" -0.00377871081829114
11 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" FALSE TRUE "Z" -0.0059062147221519
11 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" TRUE FALSE NA -0.043043961688481
11 "WALKING_UPSTAIRS" "Mean" "Time" "Body" "Accelerometer" TRUE TRUE NA -0.351900464157595
11 "WALKING_UPSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "X" 0.837961486708861
11 "WALKING_UPSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Y" -0.289356989018987
11 "WALKING_UPSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" FALSE FALSE "Z" -0.188110038619937
11 "WALKING_UPSTAIRS" "Mean" "Time" "Gravity" "Accelerometer" TRUE FALSE NA -0.043043961688481
11 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "X" 0.0193554590502215
11 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Y" -0.0911457052022152
11 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE FALSE "Z" 0.0348591998337342
11 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "X" -0.112428170693386
11 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Y" -0.041487271372943
11 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" FALSE TRUE "Z" -0.0498377828976899
11 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" TRUE FALSE NA -0.0757613354041139
11 "WALKING_UPSTAIRS" "Mean" "Time" NA "Gyroscope" TRUE TRUE NA -0.572430543006646
11 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "X" -0.203608468621361
11 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Y" 0.0212122543136076
11 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE FALSE "Z" -0.00100041257341772
11 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "X" -0.363136550523576
11 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Y" -0.334139044423734
11 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" FALSE TRUE "Z" -0.610498500822785
11 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" TRUE FALSE NA -0.320950543281646
11 "WALKING_UPSTAIRS" "STD" "Freq" "Body" "Accelerometer" TRUE TRUE NA -0.424405222133671
11 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "X" -0.441198786351266
11 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Y" -0.14913891055981
11 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" FALSE FALSE "Z" -0.222948346741772
11 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" TRUE FALSE NA -0.255743615400316
11 "WALKING_UPSTAIRS" "STD" "Freq" NA "Gyroscope" TRUE TRUE NA -0.681200109541139
11 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "X" -0.222070152788038
11 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Y" 0.0241917047094937
11 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE FALSE "Z" -0.0414877734901899
11 "WALKING_UPSTAIRS" "STD" "Time" "Body" "Accelerometer" FALSE TRUE "X" -0.339495400731013
